109122076,113037945
11571473,197794457
56970482,360869379
116187395,251479834
65800700,393642172
109369720,178465907
70412049,137468803
91992860,360806251
129467967,108448023
125040946,92956048
71152040,186967359
24370042,294167986
76456939,84711749
44422702,72028523
9506719,135912962
1972513,364583473
60702375,252990863
107474719,25176731
116905978,305808052
86868724,314504804
28591008,121894359
59594572,374880559
136516330,115842631
114822510,98656648
108611714,350441845
90083915,200377009
93325108,175193760
100114414,21003106
130212592,124370395
122131736,118396565
81929696,358481495
11121474,337275523
61254078,197292506
76130800,219437589
58859677,303324206
42601350,120411914
72249339,11467114
108237848,249618450
103541652,313163336
86927679,227218767
30607791,242949785
73059824,320741553
87823047,278582434
101991833,101591989
89383339,275245636
91614178,147432026
26694724,3769623
15040272,126031444
132773972,36351033
34208020,345538332
29898034,234110932
139388007,174222497
137637748,119286596
109498494,95875607
7815258,182871201
62744953,269003836
90342802,352448172
97265297,309405367
134947168,245896862
91986591,49291304
37538825,87784203
113726035,363942491
18292649,56462476
93398793,276273446
117595647,368877423
43294371,209034921
62533830,174178790
45568795,159990385
493185,57110250
121621363,74701829
98626231,196942675
40994655,116560369
123490960,329980793
45324981,255887101
60142922,260110559
41574514,254266946
118828178,117099012
120849054,255887101
5185661,287026654
41657821,205081227
3191999,262806920
46129044,48728070
60371446,227949979
20815921,123546650
129979590,300653164
31840935,44167488
57573535,340999290
45710176,126031444
10553800,179307802
94173761,342333796
107022033,163966142
134622261,172768185
65455483,274456889
109823359,308886939
74597638,84711749
30167097,11604690
26842732,130154432
57231536,317337660
44703989,350674375
11940579,258527828
137015441,154204044
106105995,223388726
141851381,92656637
5648876,226812783
101893207,14582138
56970482,352390437
116923816,86071912
25331864,110324554
77562861,130154432
22235504,404102478
106264780,85090285
77455519,49002319
140753842,157572815
61840976,5203405
83367118,254266946
95203830,88038214
84549991,254266946
60371446,178886375
121776645,305418679
74261240,299260493
77187176,113585004
40297927,295474952
60473530,288831894
12504005,28481787
119621996,45965264
71437303,47144786
11664310,14666619
8803847,348412233
39541083,106693181
25800428,106027111
120258671,347745633
31006519,103609430
31558554,274470854
57938534,220315473
33646417,221048537
70515163,239072664
37623476,272884740
54370253,347716573
138810986,63388090
95868729,272884740
10890725,321809149
105050448,332849832
102857568,25176731
137050612,51502956
45324981,176842457
18162415,253080700
130756544,95974844
120736960,14605511
68845467,389538566
84876648,347221497
26381102,38257672
90670839,290602830
55612331,341631055
51761489,155069080
60296781,51734688
10553800,148899846
24254500,50127185
115450037,389902669
137567393,18730664
90342802,180634005
124792007,90218348
51003537,220315473
6398552,79944314
10989401,326293524
132323147,244575755
29221416,284689797
32345386,134086779
55299848,277783368
89383339,265532507
1076545,404102478
97862797,367431739
34424467,333516134
142147795,276210594
84549991,81355813
139659471,67944932
23971826,94593359
93182231,259883429
135675623,43648333
46129044,205081227
137392529,384727550
64942113,101591989
120083395,321809149
138824382,329088165
105196966,287172448
18204749,153542365
14045890,21731007
66772845,103847184
68198511,372600182
66772845,256500599
56024287,352882725
132859392,28332465
141851381,79813309
30904698,256787541
89912374,147350878
45635084,63993437
93403989,371221966
136897695,163803551
70849782,278350487
76236587,17222670
132523344,220315473
130348050,292117405
21249023,192386451
87623885,309480338
120258671,227474303
112800294,39170871
40523696,117660830
35175499,189105777
30933765,160978635
95336587,264035656
83635059,213869624
54503733,328060109
64182182,200090135
98002604,44911807
13758285,34762304
114407780,209377672
98734198,18857299
74628360,364567874
78964654,227433318
22873496,90218348
10549716,262407143
1778994,216704309
25611009,15445568
129847687,342294547
72840840,104883287
89897300,116116173
45635084,237892738
76150079,16322108
25800428,40759546
7842388,174419779
52446250,63414298
111736993,334892984
129254313,11749839
93563618,375423291
109688356,390872258
29898034,118947995
141565666,82479493
27793062,287045289
109059613,85551646
109217786,197504708
15026713,143621630
132984253,324301474
3750447,131945690
120187810,296619611
32345386,355545017
19662928,357254793
33244168,256787541
19961647,247003587
6597815,225444164
18292649,400158003
83635059,115418438
100699909,249141055
70396834,22251811
117859770,88196283
53016665,146154438
94544144,154204044
18110679,354416776
129957620,75263462
99030368,390964900
69953654,103116684
90402638,249480376
5451459,153989971
65612930,275834051
24912666,4997225
94770747,395012931
26958678,230389981
71437303,173865540
51840068,46276772
11892255,312136899
65087966,91248181
107886518,308434350
138810986,131166154
99483054,393642172
46495539,323809913
99861945,53738139
130337391,43249079
122631631,252165349
82309815,38705722
9506719,250421389
133135970,144806805
50750654,352882725
4193084,849387
116106398,134125521
112631165,9678029
14794503,195915395
111698341,362748681
74261240,247150761
139878830,37101896
84155111,28246761
114407780,400089424
23130068,130589868
98265779,73511900
41766996,235190847
69195987,287045289
39980904,352882725
25837904,259677320
141572511,358697840
66201870,376420520
67611131,183769060
84270583,61401594
30867018,395012931
73331581,392814533
31720916,297057837
106783016,366768587
44616691,17549405
120971329,353754783
96715930,257803450
52432914,388998815
70412049,85797081
94376746,65169518
3303277,138455022
63723740,223948318
41888827,52374645
39833553,323551363
86507870,79605055
107495962,309515561
36121813,51734688
34360692,7254203
89394332,382096952
49749880,28481787
108204131,76293715
110422419,208501449
6043068,302168630
131042936,287045289
61363397,255887101
125086882,90074271
137531511,398716779
137637748,189050262
64296382,383446737
138072562,247651169
60473530,193391701
51003537,67944932
109666404,182871201
80829800,87784203
54228513,285635413
96833374,240193205
52622542,289137717
135745717,293123213
72225030,399757811
94246382,21070039
85753848,171002089
140334474,378303671
60473530,112152073
22850551,257686262
99834781,242787498
6629168,90686538
47203083,372600182
74261240,323774813
85932424,335961429
28796545,97877855
82884108,278243696
76389315,187955268
74871408,254026670
64966045,384331280
56970482,202829025
71073370,169617725
19571711,244935161
22704445,109230142
128069985,197743223
3649107,118077026
48840319,33591985
114936167,237531266
83156622,40326683
117106172,170141030
120671311,382559647
84549991,334017005
4601466,321809149
8966891,50577455
53016665,107860589
34895313,61219782
111509432,155655737
57412556,404102478
44038985,404102478
19662928,290366713
100368294,396543694
39006152,213586962
3762752,187427989
135563501,332200299
57866314,124247902
8442041,341320749
103969132,53476455
134622261,67705362
105359649,9481888
58749285,267902446
1972513,273986105
23818334,313611675
102041361,275264557
55351846,102145488
17380762,395250347
88964142,272955223
78048479,134776158
15512466,148330818
66835786,190023204
64557721,186370408
129284687,112748727
19852570,378687641
48579800,254266946
138495343,401707722
21184032,338682329
108259909,59196642
106783016,71909782
48012710,117505450
85363944,153914019
24045086,280666680
52625459,124772233
73448027,362145683
36106937,161424108
77452190,197980951
84012516,390094310
128707539,298174661
133948296,302168630
8322595,374682763
137683586,58689779
28836058,321646366
46823994,69679364
43380951,152951838
15343106,314839607
5130561,252371770
17526434,41258485
85589229,124247902
67431810,170167230
50068354,191590466
44552395,83013703
89383339,41397072
108161523,277783368
64712283,117099012
120532813,50414968
43725519,69409795
34471589,102277313
105373655,195850360
80182755,376665433
40092325,245844951
22174547,101591989
132523344,224880860
130000821,128349585
137226024,400405447
58335778,245223904
30706543,274470854
98734198,192386451
69387053,51104874
12504005,98230658
116510616,181686669
9506719,152612565
102857568,184439581
68845467,365346086
6835466,35290228
41515205,360143390
114656315,246443301
39304410,194716874
120596976,133109698
115476927,154854028
82595029,52900329
98817070,366748144
109500349,179307802
91241437,363942491
8081753,301124059
98817070,221611973
117157065,274470854
54228513,125554786
124717738,47645955
28777693,238001190
6597815,101676198
45324981,249815230
107879987,40326683
89862209,250421389
76214743,333476326
68845467,105753567
47174804,360869379
88980512,106716927
40796628,137363053
134622261,366782874
128575721,287398980
5343879,352882725
103702074,115842631
41866258,117959473
96759528,182762077
129085256,341004678
29608942,176571127
38393915,60968656
10070648,177822362
75363385,197489806
128398192,347251858
16174142,388998815
127228302,360498030
99463552,255814763
27296776,121126442
106783016,338604978
64497148,95910606
24839021,93378090
93029303,142402825
132859392,400914059
18524634,3700188
102737187,196553431
4707609,22933384
132523344,147356433
30187992,284646804
58077011,179753047
40994655,111738726
19550738,33507136
40642904,354210694
83635059,239365628
75992430,139683195
17946911,106304028
34844620,312695186
64497148,233220234
107517017,39170871
116905978,168164474
103724384,312050085
94246382,166897171
94047794,50181608
82773347,811036
3913639,185353244
6396896,388998815
110734533,262112219
31741926,323349755
4035167,265398758
34424467,142598338
132859392,233561662
18187983,137220373
25261910,120549397
44552395,9845340
124244465,372600182
12737165,36585076
85382416,267268332
18802476,86535745
49311211,71796857
94145179,313611675
109684252,251066801
39980904,87407188
19662928,8172836
46129044,150131165
7615259,135404001
46415349,221059025
6479495,297187213
48820780,68317696
42921981,365712326
129449164,296456902
52402505,17815395
120736960,201167108
138810986,176328398
61062450,295622024
44040790,117644089
140500519,128405481
131228215,164406901
133930246,179154490
77505473,392944238
57029481,355545017
104102895,223823698
136875155,34155893
124169015,397103899
115798884,198863803
119394765,105695899
43380951,169809056
13494122,287045289
135809294,33188917
128669773,303405737
31786460,16119491
5897540,252950674
74261240,170884233
89383339,122181611
40523696,16652948
15376420,390181058
123053379,104636099
1165338,109551528
39780301,363314716
3750447,347193819
100121590,363238492
99775654,252990863
61840976,346091674
123141066,103609430
130637943,66788374
4904673,252371770
90670839,52830963
49971174,57474847
86236991,123543908
84879940,322217710
141278390,199568383
34424467,265043786
20145080,386838081
120435097,155599238
81099003,177620891
92993610,254266946
105080646,178886375
61286747,90074271
45927875,61649586
8322595,231935684
59453344,240193205
8966891,158177756
83399121,294615477
4261840,205081227
49610117,347221497
6396227,108610023
123761088,176840612
38185963,73335740
141741386,123543908
93490354,175967514
123990518,195226593
114773667,236078279
5346838,15870061
100371582,317177488
115981262,384691159
68479212,13215522
43543446,308886939
84547687,145493522
77187176,386378227
53892787,49002319
46247646,6662545
107517017,31908622
68656573,88038214
89862209,342902136
107962946,278243696
10751658,64357919
103348019,332324815
80470667,50127185
111063096,118495017
101991833,325314519
102212715,403781516
121340861,279818265
74261240,117266711
85209339,279375049
80157281,353240692
43580053,136279949
44248133,389191059
102212715,360010027
60473530,248146359
60325466,104695273
61134302,347858110
45085914,249141055
43527099,17549405
38252266,362101070
77452875,78900191
17254185,64837178
138299981,84370486
83893051,340859918
106264374,358697840
85164861,173695382
136976745,211640174
27572899,9481888
49473443,233884002
129917466,298206428
84879940,313821047
77935067,34155893
24839442,25373306
73372782,192386451
39980904,59688834
21968456,122727559
104418174,385710752
25800428,348434973
42977680,22068803
69423169,388998815
82816917,268923335
101732381,378303671
22804811,203049729
61254078,375465203
64087996,247942041
71952221,354839194
24045086,375736312
132240407,52905818
20262488,139274854
56481194,52158355
133854282,213237131
66835786,44205997
24998109,399430249
138299981,163867441
13715846,272772380
90688627,178072751
91241437,368479129
8280019,244424598
50301733,309515561
137645631,341041682
36147332,128272452
120435097,180967512
64079770,96517626
49240356,10558819
8429025,354839194
124169015,398284525
53872916,295700140
113726035,305451212
100424208,26252117
86532771,352390437
110488779,145292389
23865567,390181058
75318830,255101216
99030368,80796732
13715846,307987411
130348050,384933602
60022410,115842631
34593792,15748135
35717987,365671043
35661127,223823698
86058116,215783560
90342802,24984775
132949381,220436274
24839442,86309034
106678728,370413592
135118073,339116307
111849931,289432617
12737165,365712326
99503374,216339088
109606491,101185531
57866314,49291304
50923699,315145982
52993887,33870148
140987736,321809149
10404201,393642172
77187176,262112219
41866258,134493982
57361144,9481888
65091539,39282481
94376746,183431911
32056631,106385751
132228155,393716661
28836058,226916215
19187898,362815508
36409669,121463324
37374363,314355912
74261240,260596604
105767002,308721717
73331581,15917835
9748855,126193734
106678728,36351033
7338868,177620891
30928127,185682125
46576158,43929014
111492575,23148213
95280402,109280331
116923816,68415679
3564077,147109011
28110322,322673947
20815921,137373642
54867992,289078722
103724384,401707722
113221238,174321644
117848028,321809149
83635059,17397089
43380951,237568207
991004,328488636
137683586,125660102
51121397,228497732
48579800,228497732
130637943,198292381
28102496,400405447
129901098,177620891
90083915,288336651
22090676,144710434
46129044,289557137
62549252,49002319
30867018,115842631
50322291,11088430
22393062,26631919
66339151,250421389
126975553,109639391
54878837,287484730
127579903,132561571
50322291,223746088
68342216,41882132
129838217,167562894
14794503,124391710
73490341,87784203
41809500,400914589
138291385,315989540
109867332,295496890
34895313,188078845
627349,38658045
138858951,342294547
63116645,395145743
93781445,140499643
43294371,273501352
36313120,124391710
45454938,389369791
110273089,262112219
132240407,386838081
20293815,243874419
73828671,139275009
94569666,213130268
12632816,342654681
59398938,261157155
40523696,65040305
115950484,8066506
83367628,299640525
102041361,343348825
24524187,192204361
68672928,352882725
1266327,313735336
82378875,128405481
54228513,169179530
23976557,305613858
124792007,53738139
57334064,205081227
65851171,49291304
98626231,272208788
4428605,178537121
129979590,185846692
136516330,327895583
96952258,137801099
89897300,255887101
94715497,291803673
89862209,172356694
115908019,259883429
31969919,28503261
32962916,205081227
141308708,340754383
1928096,262112219
56761351,318694372
70186590,289327560
47216621,79219839
3913639,229756306
130580296,115591703
61150788,321809149
76372191,289394802
117974829,95875607
110513785,141723632
93782685,304735281
105153368,120235541
22393062,87784203
123141066,112154866
116510616,346860249
100371582,348827689
47716384,106925858
74022105,388298623
67665242,193946381
140141293,11486004
138882157,315288663
112061178,15069291
24839442,223608275
57945381,187804534
108101748,95875607
130637943,160952845
40387549,190459138
110265812,20946961
68113752,248515866
11801279,372600182
96882763,374354226
1655526,95875607
139215401,183385466
138072562,86447841
48182677,78900191
32971905,107600473
10404201,49276662
23115142,261039658
33918143,124035773
88439967,358442312
84031225,224597003
16891565,41456182
4345477,290418014
60756558,36351033
34123658,245149884
28102496,321809149
47141960,245149884
88965791,76770416
3762752,201104483
76435150,198473551
43220575,234530675
74162246,272670951
110513785,11541169
53210263,355545017
90035738,261481160
230326,42309031
61973656,45924266
71806663,227275517
114269602,208300239
117368135,373593380
124686576,355545017
62491723,80656313
64563806,849387
130212592,365712326
94544144,115842631
42422044,340636767
87623885,233845898
75129413,339507300
110513785,362101070
137645631,363942491
79976499,233947796
41866258,285773835
2764328,121894359
114672900,204405378
40092325,71860380
61840976,84066923
132523344,42309031
67611131,399035407
57505577,342265063
129979590,292804253
128341590,74701829
7963964,215869484
22393062,289097201
71159805,396321302
120258671,342884796
95335821,210218381
82860078,138920985
102100388,267726481
70396834,80233719
11594957,340810280
65953023,195226593
70412049,214528614
78922712,220315473
135809294,358448671
96952258,184205073
60371446,2605295
135580342,265716425
117604582,150257911
50322291,180967512
63643294,265561901
95533704,363642182
4273621,366748144
93447066,402232578
127098592,237857163
627349,400499276
131890646,371721722
90688627,323164339
5224199,243592400
141782686,370413592
8429025,154031573
115577187,355591265
45324981,56815455
101689972,21109983
110796363,95875607
55427335,116116173
47335620,42150863
110857935,381321707
77504559,268605515
22564263,193269095
57334064,101288629
9525174,89104095
5725817,44015501
40523696,244388942
91775158,195226593
134383496,150429306
84549991,90074271
20915701,92656637
73448027,347221497
59594572,290167052
68368944,21957777
10756625,178883928
45304111,214226413
25800428,193860013
91467553,365712326
83635059,26454969
140758038,82076041
102100388,140110022
104418174,190191927
114407780,5936292
63105422,194626706
15040272,92065001
41297247,159091915
107886518,53738139
66835786,41927530
113559597,358697840
85901586,186041434
23261029,141720992
107667652,271786836
45635084,322431174
74286792,401707722
15980685,82162016
16143276,222718720
10031528,88038214
32971905,403981258
65080988,375419949
7821057,370682493
102933198,112030541
125543364,328060109
100945241,95875607
85305086,9481888
19381333,151184787
120736960,271525828
134622261,219634967
38127544,208382055
8583317,51673627
10070648,242140877
43749181,11894996
51826644,39949344
25329794,313346710
139277928,21731007
113391797,120325001
86907014,192386451
128825158,308877297
139116227,207322321
71193336,385639193
24912666,8369774
24839442,310341265
40613326,185353244
122944530,218212240
102182796,28715261
41766996,21957777
106678728,310411889
27882034,41258485
39215700,386152922
31379822,159990385
92332181,276364549
117604582,9481888
15012976,301980661
15583256,135407993
82860078,126684889
70412049,176174001
14252487,354839194
140895366,87398920
61732051,373241695
114407780,289186278
15980685,158990982
44038985,317876506
65420807,367544024
127992957,80656313
94376746,403712250
27746727,348448920
95574197,292351764
72333767,284555480
98817070,255887101
121094926,250072268
47216621,102667705
120971329,27960778
120435097,328494364
60420048,72067190
112761389,7589444
90035738,55989574
15376420,210140214
49335337,201301033
63933950,24688305
61973656,261481160
81525436,128405481
79650152,43422799
126460283,359204007
129862703,254266946
101033549,215082369
99030368,161519847
76435949,129449878
89383339,55975385
82920525,40549746
36933597,362815508
70412049,145869999
61438158,320550494
15980685,170507270
122420696,152770619
122740238,73122509
72249339,227275517
14011730,273867685
74261240,178883928
137683586,46353006
66899098,34873961
119510685,121894359
62584124,255893992
33787718,118595236
94376746,176571127
54393201,375465203
141050630,243854818
91542984,292956680
105878476,315292727
104418174,340802401
58749285,112178897
5415211,124247902
72930662,339107044
119962907,192386451
16873602,138635555
88366771,3769623
15980685,396005501
49764873,365712326
26239858,197292506
77935067,393642172
4707609,354248983
73427429,183851557
17887687,172412870
14141952,301980661
94544144,326130220
72395472,131010176
135514874,400914589
114407780,343176034
104891987,99217716
77918889,186370408
109867332,18107712
93398793,305882645
33210604,122727559
95327292,149858314
55585675,210290989
109355858,80297723
84775451,33441527
82378875,26945801
36661777,33460093
104588677,159354698
15554387,382813927
264970,364101379
81067736,198939110
97144998,264063277
95016203,59196642
82733729,106857779
32696162,12465316
125250972,401958806
23090493,134086779
25800428,41161371
138810986,401707722
54368965,241064792
23090493,49276662
50918155,204328610
102743010,315119130
46372358,364443976
57198121,92956048
90342802,51211843
113084604,275245636
52833705,115842631
106733895,271954083
3370238,371221966
130212592,274347850
42717643,275245636
140870011,210028911
8779015,75985059
89394332,345944609
135514874,231390479
141673850,265532507
137531511,123067968
38393616,229560242
36723448,70926138
31150503,128161912
25820087,189781713
107802336,371875827
73934820,128405481
87219119,339615171
106473961,185035840
95402018,385528424
97014003,332180452
141741386,302924569
121781335,252990863
123278459,19572654
102212715,122181611
64712283,153646577
38634248,41882132
59190735,327574299
73780361,263884571
85235720,129123835
45635084,241058209
1342803,262112219
45733404,262112219
104376846,106925858
141106107,366782874
103724384,122536584
52046047,296757431
127423663,93740130
139600267,183385466
54867992,6474462
54340873,220315473
76389315,325308387
114410186,261481160
70285486,340782243
84031225,49718239
1778994,231020501
123101323,110751228
93502332,304074586
137179190,252880454
95492699,162462494
114407780,337128081
106473961,291532294
33646417,250421389
3435374,374836139
137683586,288775900
82378875,85858575
125086882,296619611
70412049,73195108
12737165,849387
5185661,268804509
35422064,265532507
82886420,242416412
87161319,393716661
70285486,379056022
133641782,260070138
43725519,346910360
4064235,197757650
9869116,303019227
102100388,230558745
108028927,116116173
37401113,208600040
1586570,301980661
121047127,83288278
95335821,34821250
119078737,355545017
116106398,53688706
68324780,101591989
51816656,83363266
103669711,68078895
136127632,41397072
138086251,43824556
81798871,43602271
34257736,242664326
39260000,132323235
107886518,224861726
98817070,21739251
127992957,330719075
110513785,271170961
135514874,165101425
51160991,294454727
137179190,197757650
17718430,158555131
94634280,404387205
116372262,328488636
137567393,136540873
83367118,378303671
57573535,110324554
54053313,330977425
69195987,126665603
22090676,110324554
88158177,199726416
10415858,26494577
22043513,849387
71370759,183909494
83893051,208232387
9383251,120229129
99759576,102916250
116500279,50127185
61524802,183339608
12969765,147109011
41017565,368384161
62500763,217996686
106783016,18617903
137038952,3561761
41866258,303337729
35999644,197757650
134316585,254266946
115981262,244183686
93464833,205081227
107474719,353054865
82920525,183411460
1928096,121204984
126859000,150020871
15780957,395073455
77139479,336012447
41142803,228497732
96882763,156809128
57334064,120136077
17471472,27045401
34811514,385471331
29938725,95875607
31786460,93123724
93563618,86365402
63556787,314952447
90342802,48501671
126043898,398528490
20428615,158325013
120690308,206705014
47344550,202829025
65664174,249141055
132575385,140507935
51840068,26654292
126704657,207322826
109369720,270984103
66295737,400405447
68795151,267650637
22402560,259272037
97450985,313611675
28102496,243592400
28637703,309405367
23441311,42309031
90035738,217168193
43743064,395211594
43296722,299517911
127091300,53738139
109500349,121894359
90472432,377554370
68375070,340810280
25498370,1387196
136741668,194258624
65420807,312583213
12722132,67924612
1655526,205081227
104773093,164413681
30292145,264087976
111802084,110425041
24642742,370922014
120284895,169460602
134622261,7382727
45927875,139275009
33469659,184910045
81929696,42798136
104418174,280944065
18909506,342294547
2989488,261918174
44055370,2162632
116106398,107981213
112302007,22251811
53016665,116559790
93029303,208779453
68368944,372600182
19998815,309666957
76123992,30202321
107879987,312171265
116033573,126902916
39358454,292371197
103701413,10750044
14043203,198423461
95831069,344810337
108283906,81355813
80485189,287385647
50322291,84370486
66258086,191783439
85894090,287045289
85265002,254266946
103872466,194762065
87527373,11467114
97070373,167140647
40523696,211932375
113559597,278243696
53206482,293797051
64301405,21070039
126151021,283396948
66535482,41882132
45324981,98656648
130637943,210660697
25800428,380378895
89862209,68756047
104512968,289557137
118597588,11541169
89488053,146549477
137567393,12246940
39833553,228612902
73840745,254307671
90394581,107856465
122588387,7284543
10553800,235995698
20544860,311602137
99224658,122231601
20280300,80656313
1484148,355545017
17602816,371600059
36147332,50733076
57334064,340164930
46129044,346815773
110632475,36672341
30706543,121894359
45324981,187050873
70450500,9466715
139738941,264174046
69281815,311516126
107328166,877540
71437303,79172501
21134416,236064217
93355152,260105506
109750310,255887516
74261240,358009646
38245519,267234580
61849905,296619611
89749604,80615650
95234057,340169834
5343879,257306609
69953654,377849
15980685,285073034
22496560,116091600
110513785,82076041
129284687,322968860
30867018,148581437
63105422,14666619
124169015,197669885
137392529,338378654
45846277,209700058
63538585,251403780
24839442,70162159
65455483,369058889
72809892,262806920
66298563,382389745
95034768,383697912
95648313,314027588
45623941,400914589
34883946,301076775
113395505,95877642
64942113,16322108
47625246,401707722
115981262,259180626
36123691,245035065
60895034,153914019
40523696,145878483
54209577,400912100
101991833,384576119
116407632,296107760
135670856,237690276
37889013,396543694
87477352,255893992
113395505,220315473
53100059,41258485
72809892,296004566
56024287,120084809
94715497,254266946
16915261,106277487
66872523,110249913
59194752,200163560
134243691,311490598
85116925,192515478
82974260,312822510
116106398,384260077
18524634,366782874
43432534,42241452
96083423,96344731
95280402,13160410
71193336,13659603
127845416,272884740
93781445,128405481
93212193,286410858
91614178,364740200
95699045,140322593
124926491,345679821
85235720,235336180
16143276,229694662
51965294,298588869
71437303,387616892
127098592,382537748
2764328,156394710
24045086,109762809
108836330,328959069
114407780,100766938
139511800,3769623
63556787,96355923
13618452,257012250
36594355,404102478
94376746,300725555
68752329,256787541
6843786,71679184
99092352,367572080
109498494,299941043
90083915,291031128
15980685,13599310
72395472,223038630
137523335,308735138
88137020,51899387
76608886,255760593
85980172,102145488
71124457,250002393
111509432,7950881
100076457,176571127
31786460,228680494
17516380,198423461
43990317,212240398
22402560,371600059
40907060,314397726
93029303,378878990
104168764,278243696
24839442,47806307
6378117,375465203
69195987,263884571
12608436,131945690
116045466,340859918
66369549,110723106
102382857,224049950
111509432,227593814
110728476,3096697
35291852,62858944
88287026,202770477
103188393,35379808
96882763,129476226
100112070,294615477
70186590,126007808
61840976,178098472
32192900,16322108
72809892,263451639
70285486,370024291
42977680,336106744
50322291,186911806
5689814,76293715
136482190,390621619
23038853,282999976
78836388,345679821
135675623,28186254
25800428,56863443
115908019,155059
120736960,142654607
110422419,118756488
102974850,130237505
61924014,4646934
84051224,164027294
51275001,224049950
30606728,258442243
112624474,157954789
99092352,157132568
41657821,49002319
113084604,236916558
113305289,87010968
131662045,287316287
95280402,205863379
61334074,100609181
33936456,78038983
114488216,292117405
134622261,279228077
71437303,388298623
117859770,389675860
100293116,164027294
3370238,130154432
87088035,393642172
109500349,95875607
25820087,16322108
87692720,7476379
36797719,12376117
36773664,347221497
23450918,208715196
15969446,349051797
36409669,261806995
61150788,91015894
85164861,343569284
117368135,277114195
142366327,262112219
45304111,27188558
93945234,368877423
90342802,194925375
107495962,27068301
28777693,15870061
138810986,148893156
109500349,53738139
81805172,13567153
118226346,193416319
53964738,245850225
68752329,378303671
57817053,311025569
38102445,294545645
6698727,266958499
11313128,367533690
141106107,370024291
76825664,234561274
50668017,216161188
28102496,107985791
131890646,101591989
94376746,34379614
85274495,399351300
118828623,353881659
41866258,142628243
142366327,177730776
101571478,42309031
116045466,261481160
53016665,367943845
36248161,403981258
69871078,389589187
95648313,224576785
4904673,152034503
93029303,314973510
128379477,284555480
63105422,352268671
30819827,359700213
41515205,269140628
40439823,359997392
110164603,326498667
52463107,38830684
85812156,275742465
105767002,304744713
73490341,289343653
99820815,117099012
2024732,151119175
8966891,183216906
110422419,275058279
139919319,32086566
83635059,321602353
132859392,136960335
54393201,319647811
139600267,250281209
116106398,309422120
90795949,165623717
115036475,377838923
71022760,221048537
23749054,181269052
130637943,286129249
92993610,1648392
60432494,303713964
132859392,255015371
94068081,228497732
19282319,328060109
23450918,328275451
88158177,153096406
91296173,15867822
8598345,403401969
131681429,55989574
130830924,388998815
83635059,250976916
36680928,371221966
65420807,330183049
33288470,41882132
140144632,304074586
69754786,399705829
123488278,331111837
16915261,173771858
108836330,83800807
86507870,146064718
136127632,363333094
107850530,382216868
65455483,27298633
35099300,321809149
22393062,130154432
125826318,292820739
15878366,114201441
39081616,282288512
77483187,262112219
81746762,237847587
87692720,5221177
70378443,27068301
32400706,137565703
120690308,224713225
94144340,387316318
90394581,175327138
46159134,383616437
35284607,198423461
51112461,112657413
37889013,40661802
105431298,278243696
22232670,28481787
16405015,21681762
106783016,261990897
16691538,31416373
