140267624	75	38	0	0	2	2	0	0	1665	99	48	0	0	3	3	0	0	1665	602	275	0	0	11	11	1	1	1665	908	393	0	0	30	26	1	1	1665
70186590	72	32	0	0	0	0	1	1	2462	597	226	0	0	8	8	26	23	2462	642	245	0	0	8	8	26	23	2462	1098	420	1	1	15	14	34	31	2462
55963214	400	172	3	3	43	37	3	3	5992	764	316	6	6	89	72	11	10	5992	1548	611	9	9	148	114	13	12	5992	3101	1308	41	41	227	175	21	16	5992
41515205	229	90	1	1	8	7	3	3	2282	512	215	1	1	18	15	3	3	2282	549	234	1	1	18	15	3	3	2282	1115	462	1	1	42	38	6	5	2282
93820663	20	8	0	0	0	0	0	0	329	26	12	0	0	0	0	0	0	329	64	28	0	0	0	0	0	0	329	229	99	4	4	0	0	1	1	329
43725519	292	133	32	32	12	11	3	3	2536	504	218	36	36	28	27	3	3	2536	731	316	74	74	35	34	3	3	2536	941	402	126	126	42	38	4	4	2536
3503734	1404	799	102	100	119	116	6	6	12533	1886	1121	145	143	153	147	6	6	12533	2974	1751	197	195	250	242	15	13	12533	5905	3204	389	384	548	523	41	38	12533
86830493	345	165	0	0	9	9	5	5	6528	790	398	0	0	13	13	5	5	6528	1610	861	1	1	33	33	13	13	6528	3883	1989	2	2	129	112	34	32	6528
135263255	59	25	0	0	0	0	1	1	1038	68	32	0	0	0	0	1	1	1038	244	119	0	0	2	2	1	1	1038	693	325	2	2	18	15	5	5	1038
115609030	1337	442	10	10	67	62	17	15	10121	2350	774	12	12	136	128	35	31	10121	3072	1021	14	14	173	151	35	31	10121	3987	1359	28	28	212	185	35	31	10121
122432429	335	124	3	3	0	0	0	0	4510	955	357	8	8	1	1	2	2	4510	1199	439	11	11	5	5	3	3	4510	2247	792	34	34	26	23	8	8	4510
109337004	0	0	0	0	0	0	0	0	1368	0	0	0	0	0	0	0	0	1368	110	41	0	0	1	1	0	0	1368	1234	444	0	0	14	14	9	9	1368
127009850	94	39	4	4	0	0	0	0	1099	165	57	7	5	0	0	4	2	1099	309	98	12	10	0	0	8	6	1099	567	189	15	13	0	0	8	6	1099
59022402	661	347	7	7	15	15	3	3	2698	727	369	10	10	15	15	3	3	2698	783	399	10	10	19	19	4	4	2698	1051	516	16	16	32	31	13	13	2698
86616657	242	126	0	0	3	2	3	3	1035	242	126	0	0	3	2	3	3	1035	242	126	0	0	3	2	3	3	1035	518	270	1	1	5	3	8	8	1035
98707773	990	581	21	21	5	5	2	2	7133	1389	777	37	37	16	15	4	4	7133	1844	1012	46	46	23	21	4	4	7133	3628	1875	79	78	39	28	4	4	7133
64079770	232	82	2	2	11	11	4	4	1593	258	91	2	2	14	14	11	11	1593	345	129	2	2	17	17	13	13	1593	835	319	5	5	56	52	19	19	1593
76419160	340	140	0	0	14	14	1	1	3294	722	283	0	0	26	26	4	4	3294	868	348	0	0	27	27	6	6	3294	1560	613	1	1	49	46	9	9	3294
133135970	793	424	22	22	15	15	0	0	4937	1127	575	27	27	21	21	1	1	4937	1475	738	81	81	26	26	5	5	4937	1993	958	111	110	34	34	14	13	4937
85623882	30	12	0	0	3	3	2	2	933	134	43	0	0	7	7	7	7	933	258	86	0	0	12	11	8	8	933	458	161	0	0	29	23	11	11	933
58883715	239	146	1	1	0	0	0	0	2701	519	280	6	6	0	0	3	3	2701	739	382	8	8	0	0	3	3	2701	1390	690	10	10	2	1	3	3	2701
85935756	135	50	0	0	7	7	0	0	812	216	83	0	0	10	10	0	0	812	216	83	0	0	10	10	0	0	812	330	131	0	0	12	12	0	0	812
29827518	73	24	8	8	0	0	1	1	1350	181	54	20	16	1	1	7	2	1350	346	137	45	41	2	2	9	3	1350	630	301	88	80	2	2	9	3	1350
14419615	670	223	7	7	37	36	6	2	7120	1642	559	8	8	70	66	16	11	7120	1943	660	8	8	82	71	16	11	7120	3159	1048	11	11	120	99	16	11	7120
33078703	618	297	1	1	10	10	0	0	3611	820	404	1	1	13	13	0	0	3611	832	409	1	1	13	13	0	0	3611	1862	887	3	3	51	51	0	0	3611
113143246	333	140	1	1	6	6	8	8	3351	670	264	9	9	13	13	15	14	3351	792	323	13	13	13	13	15	14	3351	1702	729	56	55	19	19	18	16	3351
37889013	94	52	0	0	0	0	2	2	4937	833	465	0	0	11	11	3	3	4937	1342	780	2	2	14	14	3	3	4937	2671	1525	4	4	35	32	9	8	4937
7662848	869	442	1	1	14	13	5	1	7096	1515	746	2	2	35	34	9	5	7096	2075	925	2	2	59	49	15	11	7096	3211	1437	3	3	112	86	25	17	7096
69995353	24	12	0	0	0	0	0	0	768	168	76	0	0	3	3	3	3	768	188	81	0	0	3	3	4	4	768	385	175	2	2	3	3	4	4	768
83602812	614	246	6	6	10	10	1	1	6748	1428	575	9	8	42	38	1	1	6748	1935	762	15	12	55	47	2	2	6748	3111	1146	23	16	96	71	2	2	6748
939299	168	87	24	24	13	12	0	0	6719	353	171	46	45	25	22	5	4	6719	1055	460	133	130	38	34	6	5	6719	4332	1946	579	576	132	112	6	5	6719
113970599	555	223	0	0	0	0	1	1	5565	1118	406	0	0	0	0	5	5	5565	1491	523	0	0	3	3	5	5	5565	2871	928	1	1	20	15	25	24	5565
140556802	33	16	0	0	2	2	0	0	359	45	22	0	0	2	2	0	0	359	87	40	0	0	2	2	0	0	359	215	96	0	0	4	3	1	1	359
34257736	496	250	0	0	3	3	2	2	2242	496	250	0	0	3	3	2	2	2242	496	250	0	0	3	3	2	2	2242	1220	632	0	0	3	3	3	3	2242
82111488	449	208	10	10	20	20	0	0	8530	1650	820	112	112	116	99	18	15	8530	2209	1040	114	114	127	107	18	15	8530	3771	1701	172	172	170	133	27	24	8530
126043898	305	126	10	10	0	0	2	2	6302	829	308	23	23	4	4	4	4	6302	1522	561	46	46	5	4	6	6	6302	3664	1387	148	143	26	19	11	11	6302
84477254	195	82	7	7	9	9	1	1	2254	345	131	10	10	13	12	3	3	2254	664	249	11	11	34	27	9	9	2254	1060	355	12	11	56	44	18	18	2254
100699621	1048	382	35	35	27	27	2	2	5001	1247	440	43	42	35	34	2	2	5001	1247	440	43	42	35	34	2	2	5001	2207	737	64	63	49	46	6	5	5001
87623885	2	1	0	0	0	0	0	0	136	5	3	0	0	0	0	0	0	136	33	16	0	0	0	0	0	0	136	96	46	0	0	0	0	1	1	136
56352694	426	213	4	4	2	2	2	2	3197	744	357	16	16	7	7	6	4	3197	886	408	19	19	14	12	8	6	3197	1421	695	34	34	22	20	9	7	3197
25578752	157	47	1	1	0	0	3	3	727	160	47	1	1	0	0	3	3	727	168	51	1	1	0	0	3	3	727	369	143	7	7	0	0	3	3	727
128779283	35	18	0	0	1	1	0	0	1084	83	44	0	0	1	1	0	0	1084	149	82	0	0	14	14	11	11	1084	658	362	8	8	116	100	38	35	1084
140762201	524	198	0	0	16	16	0	0	3803	674	264	0	0	19	19	0	0	3803	975	384	0	0	31	31	2	2	3803	2024	785	0	0	54	52	6	6	3803
1928096	109	53	0	0	1	1	3	3	2846	345	168	0	0	1	1	3	3	2846	581	279	0	0	4	4	4	4	2846	1851	917	1	1	31	26	12	11	2846
65663678	282	132	1	1	15	14	1	1	2801	472	205	1	1	27	26	4	3	2801	781	328	3	3	39	33	4	3	2801	1367	544	8	8	64	53	13	8	2801
89072208	196	74	2	2	10	9	4	4	2736	441	165	3	3	36	33	5	5	2736	777	298	11	11	51	45	12	12	2736	1289	504	15	15	74	66	14	14	2736
107545550	180	80	0	0	6	6	1	1	2029	345	138	0	0	9	8	5	5	2029	632	241	1	1	26	23	11	11	2029	934	382	2	2	40	36	13	13	2029
79446758	4	2	0	0	0	0	0	0	892	6	3	0	0	0	0	0	0	892	6	3	0	0	0	0	0	0	892	816	245	35	32	16	15	11	7	892
65916987	1112	398	0	0	50	50	4	3	8480	1328	461	0	0	53	53	4	3	8480	1994	678	0	0	96	96	5	4	8480	4633	1446	1	1	317	287	30	25	8480
88439967	202	79	0	0	2	2	0	0	1778	247	92	0	0	3	3	1	1	1778	377	133	0	0	8	8	3	3	1778	1092	395	0	0	31	28	7	7	1778
71276064	653	288	5	5	6	5	4	4	3295	754	334	5	5	6	5	5	5	3295	819	367	5	5	6	5	5	5	3295	1601	715	5	5	37	35	23	23	3295
112730165	56	22	2	2	0	0	0	0	1437	240	103	5	5	2	2	2	2	1437	428	170	10	8	2	2	2	2	1437	717	294	18	16	2	2	2	2	1437
74553691	1222	766	73	73	68	63	1	1	16755	3848	2096	158	157	240	229	37	36	16755	4803	2453	180	177	287	258	37	36	16755	6512	3166	213	210	369	316	48	46	16755
43349169	108	38	8	8	1	1	1	1	2905	432	154	32	28	9	9	3	3	2905	848	275	71	64	16	13	4	4	2905	1331	373	108	82	35	29	9	8	2905
33384407	1016	418	51	51	32	31	2	2	7281	1312	521	60	60	51	49	7	7	7281	2013	803	115	115	71	63	7	7	7281	3334	1262	155	153	121	105	14	14	7281
89862209	1067	442	14	14	2	2	3	3	7836	1496	589	20	19	6	5	5	5	7836	2063	761	29	28	14	10	5	5	7836	4077	1480	66	63	16	11	6	6	7836
17254185	242	139	1	1	0	0	1	1	2108	394	199	1	1	4	4	1	1	2108	472	237	1	1	4	4	1	1	2108	1204	605	3	3	8	5	5	5	2108
51770023	30	12	0	0	1	1	1	1	354	49	17	0	0	3	3	4	4	354	124	39	1	1	17	13	5	5	354	125	39	1	1	18	13	5	5	354
46338408	93	43	0	0	0	0	0	0	990	129	62	0	0	0	0	0	0	990	296	138	0	0	0	0	0	0	990	550	229	1	1	2	2	2	2	990
109180409	62	25	0	0	0	0	4	4	488	117	53	0	0	4	4	4	4	488	139	62	0	0	6	6	5	4	488	196	87	0	0	7	7	6	5	488
140769849	222	94	0	0	2	1	3	3	1577	301	137	1	1	2	1	3	3	1577	562	269	18	18	3	2	3	3	1577	651	309	18	18	3	2	3	3	1577
118918181	302	143	0	0	23	23	0	0	6163	727	314	10	10	80	80	26	24	6163	1180	508	12	12	145	128	31	29	6163	3460	1580	23	23	405	346	48	41	6163
34692963	120	54	2	2	0	0	0	0	5035	785	420	13	13	8	8	7	6	5035	1488	652	24	24	38	28	21	18	5035	2479	1082	101	100	38	28	21	18	5035
118169472	233	94	0	0	10	10	1	1	1577	323	133	1	1	11	11	4	4	1577	406	158	1	1	18	17	7	7	1577	746	301	1	1	32	27	9	9	1577
74261788	293	151	0	0	3	3	3	2	1164	307	161	0	0	3	3	3	2	1164	307	161	0	0	3	3	3	2	1164	499	250	0	0	19	16	9	8	1164
29368869	8	5	0	0	0	0	0	0	142	8	5	0	0	0	0	0	0	142	17	9	0	0	0	0	0	0	142	114	57	1	1	0	0	1	1	142
59631495	155	63	0	0	3	3	7	7	627	159	65	0	0	3	3	7	7	627	172	71	0	0	3	3	7	7	627	252	105	1	1	3	3	10	10	627
128069985	181	80	1	1	11	9	0	0	1134	199	89	1	1	11	9	0	0	1134	248	108	1	1	11	9	0	0	1134	627	259	4	2	21	16	0	0	1134
118112296	23	12	2	2	0	0	0	0	2046	97	43	2	2	0	0	1	1	2046	432	175	21	21	0	0	1	1	2046	1410	571	73	73	0	0	4	4	2046
32839619	163	63	0	0	2	2	8	7	2126	311	130	1	1	8	8	10	9	2126	425	172	1	1	9	9	10	9	2126	1293	481	10	10	20	15	17	15	2126
77465332	91	35	1	1	0	0	0	0	2214	295	91	7	7	0	0	8	8	2214	562	174	19	18	0	0	9	9	2214	1247	355	54	53	0	0	9	9	2214
57221840	0	0	0	0	0	0	0	0	646	34	15	1	1	0	0	0	0	646	113	55	1	1	1	1	0	0	646	479	190	3	3	11	11	3	3	646
95852908	316	103	0	0	3	3	0	0	3861	698	212	0	0	19	19	5	5	3861	1116	325	0	0	35	28	8	8	3861	1896	503	0	0	56	42	10	10	3861
108768391	62	31	0	0	5	5	0	0	3071	159	67	0	0	14	12	9	9	3071	259	121	0	0	28	26	9	9	3071	2255	1079	1	1	288	248	44	43	3071
97391321	394	180	4	4	14	14	3	3	3815	718	301	8	8	24	24	14	14	3815	1023	384	14	14	40	36	15	15	3815	1817	691	17	17	87	73	25	23	3815
48979594	942	409	9	9	10	9	0	0	7834	1446	599	16	16	23	19	8	8	7834	1876	768	26	26	54	37	19	19	7834	4141	1650	48	48	126	93	38	38	7834
116056493	435	223	22	20	7	6	0	0	5109	469	251	22	20	21	20	0	0	5109	830	442	64	60	39	38	17	17	5109	3227	1395	224	219	136	115	47	42	5109
29278777	372	190	1	1	19	19	1	1	2778	509	231	1	1	25	24	2	2	2778	748	319	1	1	36	34	4	4	2778	1360	556	3	3	61	53	7	7	2778
8832019	96	46	1	1	3	3	0	0	833	263	120	1	1	5	5	0	0	833	263	120	1	1	5	5	0	0	833	285	128	1	1	5	5	1	1	833
64182182	375	161	2	2	2	2	5	5	2524	579	251	3	3	6	6	5	5	2524	744	339	3	3	7	7	5	5	2524	1124	511	3	3	10	10	6	6	2524
5409107	140	83	2	2	2	2	0	0	2561	457	223	6	6	18	17	7	6	2561	624	307	10	10	27	24	7	6	2561	1313	623	34	34	47	39	7	6	2561
46823994	205	81	5	5	24	21	1	1	3125	416	160	9	9	58	55	15	15	3125	782	273	11	11	134	98	22	20	3125	1383	473	18	18	233	158	25	23	3125
112225904	237	111	0	0	17	17	0	0	2042	389	160	0	0	23	23	1	1	2042	506	183	0	0	32	31	1	1	2042	985	351	1	1	80	71	11	10	2042
57412556	45	32	0	0	2	2	0	0	788	91	61	0	0	2	2	0	0	788	190	129	0	0	2	2	0	0	788	493	299	1	1	6	6	0	0	788
71104421	28	11	0	0	0	0	1	1	1021	206	79	1	1	3	3	2	2	1021	296	111	1	1	3	3	3	3	1021	488	188	4	4	4	4	4	4	1021
12048172	409	174	36	33	5	5	7	7	3886	714	303	53	50	6	6	13	13	3886	1004	409	67	62	6	6	16	16	3886	1841	733	112	104	11	11	27	25	3886
136393596	40	12	0	0	0	0	0	0	830	40	12	0	0	0	0	0	0	830	50	14	0	0	0	0	0	0	830	682	283	49	49	3	3	1	1	830
42614082	83	42	6	6	0	0	0	0	1829	489	210	20	20	2	1	5	3	1829	522	226	23	23	2	1	5	3	1829	715	298	30	30	2	1	5	3	1829
30425708	2	1	0	0	0	0	0	0	542	50	19	2	2	0	0	3	3	542	173	93	2	2	0	0	3	3	542	292	147	13	13	0	0	3	3	542
26594698	131	54	8	8	1	1	1	1	1254	351	130	14	13	2	2	1	1	1254	351	130	14	13	2	2	1	1	1254	482	164	21	19	4	4	3	3	1254
39106788	213	122	0	0	47	45	0	0	1413	229	134	0	0	53	51	0	0	1413	277	153	0	0	64	60	0	0	1413	652	352	0	0	113	97	16	15	1413
76614706	46	25	0	0	4	4	2	2	635	54	28	0	0	4	4	2	2	635	185	100	0	0	12	12	4	4	635	326	163	0	0	29	27	12	11	635
32209290	46	14	0	0	0	0	0	0	908	82	32	0	0	0	0	0	0	908	160	66	0	0	0	0	0	0	908	663	265	0	0	0	0	0	0	908
66872523	177	74	0	0	4	4	3	3	776	177	74	0	0	4	4	3	3	776	203	85	0	0	6	6	4	4	776	349	159	0	0	13	12	6	6	776
133674448	112	51	0	0	2	2	2	2	820	150	67	0	0	2	2	4	4	820	277	148	0	0	2	2	4	4	820	364	187	0	0	3	3	6	6	820
129152847	5	2	0	0	0	0	1	1	531	95	34	3	3	3	3	4	4	531	95	34	3	3	3	3	4	4	531	303	126	9	9	3	3	4	4	531
2072250	153	66	0	0	3	3	0	0	2750	559	193	5	5	23	23	2	2	2750	716	226	5	5	38	30	2	2	2750	1307	410	13	13	67	52	3	3	2750
7944698	584	316	2	2	56	55	16	15	3828	732	403	4	4	65	64	24	22	3828	967	519	6	6	98	96	39	32	3828	1628	799	15	15	171	156	59	52	3828
44449753	313	149	6	6	1	1	0	0	1951	418	194	8	8	1	1	2	2	1951	530	248	9	9	1	1	2	2	1951	937	428	29	29	3	3	4	4	1951
77452875	996	534	18	18	27	27	31	19	8852	1337	689	23	23	36	34	36	24	8852	2071	1055	36	35	49	46	41	27	8852	4944	2624	68	67	120	108	62	45	8852
31338178	152	57	1	1	0	0	0	0	1377	208	75	1	1	0	0	3	2	1377	397	136	1	1	4	3	7	6	1377	730	247	6	6	4	3	8	7	1377
35291852	229	109	0	0	4	4	0	0	1552	291	140	0	0	4	4	0	0	1552	392	184	0	0	8	7	0	0	1552	825	382	0	0	19	14	1	1	1552
39705101	316	140	0	0	0	0	1	1	3013	634	277	0	0	5	3	1	1	3013	678	298	0	0	5	3	1	1	3013	1665	689	0	0	8	6	4	3	3013
55299848	250	124	46	46	1	1	0	0	3189	522	237	78	78	7	7	3	3	3189	677	303	106	106	9	7	3	3	3189	1559	691	196	196	16	11	5	5	3189
22402560	1007	367	28	26	28	28	4	4	8615	1661	593	46	44	51	48	7	7	8615	2101	739	56	54	65	60	7	7	8615	4363	1552	76	65	140	123	15	15	8615
54287784	206	85	5	5	0	0	0	0	1846	296	112	8	8	2	2	1	1	1846	606	247	13	13	7	7	1	1	1846	864	348	21	21	8	8	1	1	1846
64864538	497	259	2	2	3	3	0	0	4849	1097	563	2	2	17	16	9	9	4849	1461	728	3	3	25	21	9	9	4849	2170	994	3	3	34	28	9	9	4849
33212575	6	2	0	0	0	0	0	0	304	85	31	0	0	0	0	1	1	304	89	32	0	0	0	0	1	1	304	124	44	0	0	1	1	1	1	304
6416604	2	1	0	0	0	0	0	0	410	21	11	0	0	0	0	0	0	410	139	73	1	1	32	32	0	0	410	181	93	1	1	33	33	1	1	410
136976745	112	38	1	1	9	9	0	0	879	112	38	1	1	9	9	0	0	879	166	61	1	1	9	9	0	0	879	516	144	3	3	37	36	16	12	879
18060671	254	114	0	0	10	10	0	0	2799	298	127	0	0	13	13	3	3	2799	465	198	0	0	15	15	3	3	2799	1911	801	0	0	74	67	5	5	2799
36886015	171	44	0	0	10	10	7	5	1428	233	62	0	0	17	16	9	7	1428	318	77	0	0	23	19	16	13	1428	722	225	0	0	54	46	18	15	1428
114999744	97	42	0	0	3	3	2	1	1706	139	62	0	0	3	3	2	1	1706	245	108	0	0	4	4	2	1	1706	1232	498	10	10	44	40	15	13	1706
71159805	419	173	0	0	18	18	0	0	1748	425	175	0	0	18	18	0	0	1748	425	175	0	0	18	18	0	0	1748	829	348	1	1	23	23	4	4	1748
11521732	566	268	14	14	19	18	4	4	4883	939	404	16	16	58	52	21	21	4883	970	416	18	18	58	52	21	21	4883	2427	1009	57	55	179	147	94	64	4883
15040272	294	117	0	0	31	24	7	7	1854	385	170	0	0	37	30	7	7	1854	473	223	0	0	42	35	8	8	1854	809	358	0	0	70	58	9	9	1854
138977640	528	195	3	3	24	20	0	0	7164	1143	364	17	17	69	63	8	8	7164	2279	780	38	37	110	96	8	8	7164	3232	1089	68	67	168	136	8	8	7164
23150983	156	76	3	3	8	7	6	4	1875	485	206	11	9	10	9	10	8	1875	583	251	11	9	13	12	10	8	1875	693	293	16	13	14	13	10	8	1875
57198121	128	44	0	0	1	1	18	10	1232	220	75	0	0	1	1	19	11	1232	268	91	0	0	1	1	65	40	1232	548	175	1	1	13	13	83	58	1232
64942113	12	5	0	0	0	0	1	1	621	26	12	0	0	1	1	1	1	621	26	12	0	0	1	1	1	1	621	517	194	1	1	39	31	5	5	621
103686064	273	102	40	40	0	0	3	2	2287	395	136	51	51	0	0	6	5	2287	573	206	67	66	0	0	6	5	2287	1047	429	118	116	0	0	9	7	2287
26622139	24	10	0	0	0	0	1	1	822	142	50	3	3	2	2	5	5	822	272	107	21	21	2	2	5	5	822	329	133	24	24	6	5	6	6	822
28518682	791	419	14	14	22	20	12	8	7026	1332	683	22	22	44	38	20	14	7026	1914	989	25	25	71	64	26	20	7026	3346	1667	37	37	125	110	36	29	7026
41550068	186	81	4	4	0	0	0	0	2189	257	113	4	4	0	0	0	0	2189	714	288	6	6	3	3	7	6	2189	1168	457	8	8	6	5	7	6	2189
5441836	4	2	0	0	0	0	0	0	397	4	2	0	0	0	0	0	0	397	55	25	1	1	0	0	0	0	397	326	146	6	6	2	2	2	2	397
38237353	957	479	9	8	0	0	0	0	8656	1455	701	24	23	0	0	2	2	8656	2197	1041	39	38	0	0	3	3	8656	4815	2297	93	92	0	0	3	3	8656
90081052	258	99	2	2	2	2	0	0	2486	379	142	2	2	5	5	0	0	2486	609	223	6	6	8	8	0	0	2486	1432	482	12	12	18	18	0	0	2486
113057271	69	42	1	1	0	0	0	0	922	125	64	3	3	0	0	3	3	922	289	139	6	6	4	4	4	4	922	456	213	10	10	7	6	7	7	922
51083613	332	246	1	1	40	40	0	0	3315	453	319	1	1	52	45	0	0	3315	630	408	1	1	57	50	0	0	3315	1992	977	1	1	120	84	0	0	3315
114497655	157	77	9	9	0	0	0	0	1525	243	109	10	10	0	0	3	3	1525	475	227	13	13	11	10	19	19	1525	692	347	17	17	11	10	21	21	1525
20355886	25	8	0	0	0	0	1	1	1469	114	44	0	0	1	1	1	1	1469	401	159	1	1	6	6	2	1	1469	921	373	1	1	14	14	4	3	1469
123020175	448	220	0	0	6	6	0	0	1803	493	241	0	0	8	8	0	0	1803	493	241	0	0	8	8	0	0	1803	778	371	1	1	12	12	0	0	1803
47216621	515	228	19	19	9	6	6	5	3287	733	325	26	26	13	10	10	9	3287	833	358	26	26	19	11	10	9	3287	1501	699	58	58	19	11	11	10	3287
28102496	2	1	0	0	0	0	0	0	695	2	1	0	0	0	0	0	0	695	2	1	0	0	0	0	0	0	695	645	244	0	0	44	39	1	1	695
82378875	560	424	1	1	13	13	0	0	5031	969	686	1	1	26	26	3	3	5031	1454	905	1	1	43	40	5	5	5031	2441	1465	1	1	61	56	10	10	5031
12897900	727	283	4	4	6	6	0	0	6741	1392	564	14	14	25	22	0	0	6741	1828	692	14	14	31	27	2	1	6741	3330	1231	14	14	65	52	7	6	6741
29064427	385	176	8	8	37	30	5	1	4695	1146	538	24	24	43	36	12	7	4695	1236	579	27	27	44	37	13	8	4695	2000	967	43	43	62	54	31	26	4695
34028580	330	140	0	0	4	4	0	0	1316	370	156	0	0	4	4	0	0	1316	394	168	0	0	4	4	0	0	1316	527	224	0	0	9	9	0	0	1316
85525551	116	59	0	0	0	0	2	2	1348	215	100	0	0	3	3	4	4	1348	295	126	0	0	7	7	6	6	1348	775	298	2	2	22	20	9	8	1348
96503383	14	8	0	0	1	1	0	0	557	122	57	0	0	2	2	0	0	557	171	74	0	0	5	5	0	0	557	243	99	0	0	9	9	2	2	557
95507515	255	99	1	1	19	16	4	3	1837	372	142	2	2	24	21	6	5	1837	406	155	2	2	27	24	6	5	1837	897	302	2	2	66	53	13	12	1837
9683018	138	59	0	0	9	8	0	0	1553	409	169	0	0	28	27	0	0	1553	409	169	0	0	28	27	0	0	1553	637	250	0	0	35	33	0	0	1553
80984452	95	45	0	0	7	6	0	0	473	122	53	0	0	8	7	0	0	473	131	58	0	0	8	7	0	0	473	188	82	0	0	9	8	0	0	473
60933341	45	21	0	0	8	8	0	0	219	46	21	0	0	8	8	0	0	219	47	22	0	0	8	8	0	0	219	92	38	0	0	15	15	0	0	219
18444881	142	66	0	0	7	6	5	5	1508	320	156	0	0	18	17	11	11	1508	385	167	0	0	27	21	11	11	1508	657	267	0	0	56	42	16	16	1508
129229632	62	26	0	0	1	1	7	4	778	122	51	0	0	2	2	9	5	778	191	80	0	0	3	3	11	7	778	415	176	0	0	9	9	12	8	778
3703520	287	174	0	0	0	0	0	0	2914	543	305	1	1	0	0	0	0	2914	823	439	4	4	0	0	0	0	2914	1505	759	4	4	16	16	8	8	2914
39593162	60	26	1	1	1	1	1	1	924	122	48	2	2	1	1	1	1	924	177	65	2	2	3	3	5	5	924	582	194	8	8	7	5	8	7	924
139552281	174	85	1	1	1	1	0	0	2363	295	128	1	1	3	3	2	2	2363	949	452	14	14	3	3	2	2	2363	1064	504	14	14	4	4	4	4	2363
106218649	91	35	0	0	8	4	0	0	2164	387	142	0	0	25	21	0	0	2164	548	202	0	0	29	25	0	0	2164	1117	424	0	0	50	46	0	0	2164
131771420	559	273	2	2	15	12	1	1	7616	928	457	2	2	33	28	9	9	7616	2016	908	2	2	82	61	11	11	7616	4320	1758	3	3	174	124	20	18	7616
114189090	101	38	0	0	1	1	2	1	1393	124	43	0	0	1	1	3	2	1393	342	149	0	0	2	2	6	5	1393	891	391	0	0	3	3	12	11	1393
40072752	607	251	1	1	47	39	14	8	3451	682	291	1	1	47	39	14	8	3451	683	291	1	1	47	39	14	8	3451	1798	823	1	1	142	111	14	8	3451
28653821	736	362	15	15	5	4	0	0	9462	1855	916	40	31	10	8	6	4	9462	2442	1131	68	55	12	10	6	4	9462	4893	2241	93	76	14	11	6	4	9462
87259124	232	102	10	10	0	0	3	3	1971	386	170	11	11	0	0	5	5	1971	475	210	14	13	0	0	5	5	1971	1018	436	25	22	9	8	9	9	1971
3762752	59	28	1	1	3	3	0	0	891	102	51	9	9	3	3	0	0	891	168	87	13	13	4	4	0	0	891	526	233	34	34	17	12	10	7	891
2302904	326	140	5	5	1	1	3	3	2334	369	152	10	9	1	1	3	3	2334	467	187	17	16	1	1	3	3	2334	1388	556	33	31	23	22	5	5	2334
94173761	313	122	1	1	0	0	0	0	5357	701	273	5	5	0	0	2	2	5357	1147	412	7	7	5	5	7	7	5357	3380	1077	32	30	26	26	26	25	5357
